,LINK_ID,Source,Target,LANES,ROAD_RANK,ROAD_TYPE,ROAD_NO,ROAD_NAME,ROAD_USE,MULTI_LINK,CONNECT,MAX_SPD,REST_VEH,REST_W,REST_H,C-ITS,LENGTH,UPDATEDATE,REMARK,HIST_TYPE,HISTREMARK
262824,4050514200,4050161100,4050161700,1,107,000,-,하소로,0,0,0,50,0,0,0,0,970.767103118632,20230519,,,
263038,4050272300,4050044401,4050111400,1,107,000,-,삼봉로,0,0,0,50,0,0,0,0,631.192694869872,20230519,,,
263039,4050292600,4050167600,4050082700,1,107,000,-,하귀9길,0,0,0,50,0,0,0,0,202.865679068411,20230519,,,
263060,4050245500,4050107800,4050110700,1,107,000,-,도련2길,0,0,0,50,0,0,0,0,47.942996922867,20230519,,,
263069,4050295800,4050083700,4050025301,1,107,000,-,통물길,0,0,0,50,0,0,0,0,94.209036894442,20230519,,,
263115,4050048600,4050020100,4050021200,2,107,000,-,과원로,0,0,0,50,0,0,0,0,146.484149091593,20230519,,,
263187,4050007103,4050003800,4050003801,3,106,000,1136,노형로,0,0,0,70,0,0,0,0,332.328019615447,20230519,,,
263223,4060315700,4060111500,4060111000,1,107,000,-,화순로,0,0,0,50,0,0,0,0,71.515017103408,20230519,,,
263224,4060455400,4060168800,4060168400,1,107,000,-,표선동서로,0,0,0,30,0,0,0,0,155.256446882132,20230519,,,
263231,4060496300,4060159200,4060159100,1,107,000,-,성읍정의현로136번길,0,0,0,30,0,0,0,0,132.45424491704,20230519,,,
263232,4060509400,4060158500,4060165200,1,107,000,-,금백조로,0,0,0,60,0,0,0,0,2927.59562608735,20230519,,,
263416,4050283700,4050080900,4050153800,1,107,000,-,평화로,0,0,0,50,0,0,0,0,411.199789309886,20230519,,,
263454,4050258600,4050104200,4050104000,1,107,000,-,건주로4길,0,0,0,30,0,0,0,0,27.725926617758,20230519,,,
263578,4050334100,4050045400,4050094900,1,107,000,-,오남로,0,0,0,30,0,0,0,0,165.316316280338,20230519,,,
263590,4060268300,4060085200,4060085300,1,107,000,-,신천로49번길,0,0,0,50,0,0,0,0,361.597878526917,20230519,,,
263591,4060304000,4060093300,4060093500,2,106,000,1132,일주서로,0,0,0,70,0,0,0,0,480.934562105352,20230519,,,
263606,4050276900,4050194200,4050193700,1,107,000,-,김녕로4길,0,0,0,50,0,0,0,0,419.192547104548,20230519,,,
263607,4050292100,4050154500,4050155100,1,107,000,-,일주서로,0,0,0,50,0,0,0,0,941.952849455342,20230519,,,
263701,4050314800,4050089700,4050089600,2,107,000,-,복지로1길,0,0,0,50,0,0,0,0,88.722945487666,20230519,,,
263814,4060464700,4060138500,4060138100,1,106,000,1118,남조로,0,0,0,60,0,0,0,0,158.127559937312,20230519,,,
263868,4050436500,4050159900,4050160100,1,107,000,-,장소로,0,0,0,50,0,0,0,0,55.493274484344,20230519,,,
263967,4060170700,4060060000,4060060200,1,107,000,-,동홍로,0,0,0,30,0,0,0,0,239.611653733063,20230519,,,
263974,4060182300,4060064000,4060064100,1,107,000,-,서호남로,0,0,0,40,0,0,0,0,289.380586023243,20230519,,,
263975,4060203000,4060068000,4060067900,1,107,000,-,사계신항로,0,0,0,40,0,0,0,0,37.010127836258,20230519,,,
263981,4060447000,4060130000,4060133100,1,107,000,-,서성로651번길,0,0,0,50,0,0,0,0,1604.73333326226,20230519,,,
263989,4060213700,4060007703,4060008900,1,107,000,-,존제로10번길,0,0,0,40,0,0,0,0,1236.40077225195,20230519,,,
263990,4060211800,4060061801,4060023201,1,107,000,-,예래로83번길,0,0,0,50,0,0,0,0,335.111083430442,20230519,,,
263991,4060217200,4060023702,4060003001,1,107,000,-,천제연로213번길,0,0,0,40,0,0,0,0,535.63987430713,20230519,,,
264081,4050253700,4050190800,4050191300,1,107,000,-,동백로,0,0,0,50,0,0,0,0,777.725620126942,20230519,,,
264148,4050136602,4050045701,4050046100,1,107,000,-,오일장중길,0,0,0,50,0,0,0,0,452.257052483304,20230519,,,
264274,4060036000,4060028900,4060027100,1,107,000,-,칠십리로,0,0,0,40,0,0,0,0,160.932122542299,20230519,,,
264314,4060215900,4060024003,4060072100,1,107,000,-,중문로41번길,0,0,0,50,0,0,0,0,139.002507421836,20230519,,,
264337,4050016200,4050008200,4050007600,3,107,000,-,신대로,0,0,0,50,0,0,0,0,119.841546556251,20230519,,,
264340,4050610100,4050196000,4050195200,2,106,000,1132,일주동로,0,0,0,70,0,0,0,0,1542.84041906551,20230519,,,
264342,4060239800,4060074900,4060063601,1,107,000,-,서호중앙로,0,0,0,40,0,0,0,0,215.063709000746,20230519,,,
