,Id,NODE_TYPE,NODE_NAME,TURN_P,UPDATEDATE,REMARK,HIST_TYPE,HISTREMARK,latitude,longitude
189308,4050018500,101,아라이동241-2,0,20230519,,,,33.467951554317246,126.55460498022103
189309,4050019401,101,노형동1509-1,1,20230519,,,,33.479129388862845,126.47403105405226
189310,4050019800,101,제주시립탐라도서관,0,20230519,,,,33.47773983564682,126.47756876096147
189311,4050021800,101,도남동1253-2,1,20230519,,,,33.48093111656181,126.51899057337064
189312,4050022100,101,연동1546,0,20230519,,,,33.481043834816965,126.48981960480526
189313,4050022200,101,오라이동3828,1,20230519,,,,33.48106239825398,126.51557904184719
189314,4050022700,101,우영팜,0,20230519,,,,33.48125921013218,126.47836729280634
189315,4050023700,104,어시천교동측,0,20230519,,,,33.48194055474536,126.44491529228468
189316,4050024400,101,제주우편집중국,1,20230519,,,,33.48209127268402,126.47941501096368
189317,4050025401,101,연동1549,0,20230519,,,,33.48245260661121,126.48912389283323
189318,4050025600,101,흘천4교서측,0,20230519,,,,33.482517804207674,126.48654441842588
189319,4050026600,101,노형영진2차아파트,0,20230519,,,,33.48334449115696,126.47253319894703
189320,4050029900,101,건국빌라,0,20230519,,,,33.48516455337479,126.47220522968094
189321,4050033100,101,노형새마을금고예식장,1,20230519,,,,33.486727491422016,126.47861035529127
189322,4050034700,101,제주시농협신노형지점,0,20230519,,,,33.487722522925665,126.48081601052786
189323,4050036600,101,솔누리주택,0,20230519,,,,33.488817522636,126.48128463570907
189324,4050036700,101,꽃나라어린이집,0,20230519,,,,33.488871085326544,126.47952226176956
189325,4050037900,101,고지교,0,20230519,,,,33.48947996003655,126.51856732356492
189326,4050040800,101,제주대림아파트,0,20230519,,,,33.49071205434178,126.4859589182234
189327,4050044401,101,도련일동1729-6,0,20230519,,,,33.50943272836237,126.58980549614476
189328,4050044403,101,도련이동1818-2,0,20230519,,,,33.51324141826736,126.58899661316057
189329,4050049000,101,중앙어린이집,0,20230519,,,,33.498093179711184,126.53352219793996
189330,4050050700,101,제주일도대림2차아파트,0,20230519,,,,33.49951477271196,126.5498446050311
189331,4050051100,101,제주시청,0,20230519,,,,33.5000155537108,126.53095788648278
189332,4050051700,101,산지1교,0,20230519,,,,33.50135574197653,126.53972179294466
189333,4050052000,101,웨드아일랜드,0,20230519,,,,33.50173830367798,126.46742622984279
189334,4050052600,101,제주동부경찰서,0,20230519,,,,33.50250114738805,126.53710991745938
189335,4050052700,101,일도체육공원,1,20230519,,,,33.50268083530714,126.54746160549169
189336,4050054400,101,월성사거리,0,20230519,,,,33.5042483350901,126.50385888602312
189337,4050054900,101,먹돌세기교차로,0,20230519,,,,33.50444680416317,126.50681260500922
189338,4050056700,101,제주크루즈,0,20230519,,,,33.50580992912117,126.46518473019695
189339,4050058401,101,용담일동2581-4,1,20230519,,,,33.51000634047562,126.51212788114118
189340,4050059200,101,용담사거리,0,20230519,,,,33.510266085839966,126.51435413581031
189341,4050060500,101,국립박물관앞,0,20230519,,,,33.512317554761694,126.54773126127216
189342,4050061901,101,일도일동1170-1,1,20230519,,,,33.51299101781229,126.52887318991748
189343,4050064000,101,제주시화북1동2204,0,20230519,,,,33.51403270995896,126.56900076113374
189344,4050064800,101,북성교,1,20230519,,,,33.51451874129484,126.52885497925682
189345,4050065300,101,제주시관광안내센터,0,20230519,,,,33.51471346098183,126.51051769896684
189346,4050066900,103,속성변화점,0,20230519,,,,33.51580030402647,126.52168451167597
189347,4050068200,103,속성변화점,0,20230519,,,,33.518932116323995,126.52067773013388
189348,4050073700,101,노형동1930-5,1,20230519,,,,33.46484507689811,126.47018585007437
189349,4050074100,101,오라교차로,1,20230519,,,,33.46111238715076,126.51272027383872
189350,4050075000,101,화북이동3141-2,1,20230519,,,,33.50112133879562,126.5625386014147
189351,4050075500,101,영평동2152-5,1,20230519,,,,33.46029034626394,126.56987027209186
189352,4050079100,101,제주시삼양2동2338,1,20230519,,,,33.5173435615965,126.5806410926771
189353,4050079700,101,매화공원,1,20230519,,,,33.51709521701742,126.58625269892822
189354,4050083400,101,한라수목원입구교차로,0,20230519,,,,33.46889850043626,126.48426217791109
189355,4050084600,101,이호이동927-3,0,20230519,,,,33.49310407209369,126.46008912120497
189356,4050085600,101,노형동3815,1,20230519,,,,33.48293025613306,126.47601280706625
189357,4050086400,101,노형동3815,0,20230519,,,,33.48382183580054,126.4788375588688
189358,4050090300,101,아라일동6040,0,20230519,,,,33.48544688674004,126.5354951697021
189359,4050091800,102,이도이동1085-5,0,20230519,,,,33.493437679322994,126.53667002263744
189360,4050092200,101,아라이동3022,0,20230519,,,,33.49155457570222,126.54235704323618
189361,4050093000,101,이도이동2066,0,20230519,,,,33.489622418126956,126.53946431921709
189362,4050093800,102,이도이동2078,0,20230519,,,,33.495479158359146,126.54581922186809
189363,4050094000,101,아라이동2077,0,20230519,,,,33.49310608216059,126.54390789260411
189364,4050094300,101,아라이동3017,0,20230519,,,,33.49303384288415,126.54262246998073
189365,4050094600,101,이도이동2075,0,20230519,,,,33.494479251858714,126.54179457507865
189366,4050095500,101,용담일동220-44,0,20230519,,,,33.50986078566724,126.51584672022432
189367,4050097600,101,제주동초등학교,0,20230519,,,,33.514685325706914,126.53328269028903
189368,4050102200,102,월평동929-1,0,20230519,,,,33.46760734135765,126.57422943908412
189369,4050103100,101,화북일동29-5,0,20230519,,,,33.51954330189515,126.57647894074778
189370,4050105500,102,화북일동5749,0,20230519,,,,33.524717680065095,126.56376750514167
189371,4050107800,101,도련일동1667-1,0,20230519,,,,33.5089195182768,126.58785302392441
189372,4050109000,101,도련일동2868,0,20230519,,,,33.50893617029641,126.58470329517378
189373,4050110500,102,도련일동2868,0,20230519,,,,33.50689473747378,126.5869156164957
189374,4050110600,101,도련일동1619,0,20230519,,,,33.508869529613584,126.58935289482763
189375,4050117900,101,용당교차로,1,20230519,,,,33.33360237055001,126.18188059959056
189376,4050118900,101,한경도서관,0,20230519,,,,33.35005180389439,126.1830641987446
189377,4050123100,101,조수리1306-1,0,20230519,,,,33.33711548293458,126.22566603183168
189378,4050123200,104,새못교,0,20230519,,,,33.37092525778199,126.22538799002618
189379,4050123800,101,조수초등학교,0,20230519,,,,33.335416781027675,126.22750109474453
189380,4050125100,103,속성변화점,0,20230519,,,,33.302063417572306,126.23737763708192
189381,4050127500,101,협재리2872,0,20230519,,,,33.396955499648634,126.24408916166443
189382,4050128100,101,저청삼거리,0,20230519,,,,33.3233818147273,126.24887846749372
189383,4050128400,101,분재원입구교차로,0,20230519,,,,33.32690849089136,126.25302469928238
189384,4050133100,101,명월리사거리,0,20230519,,,,33.39866183560036,126.26363007346225
189385,4050134300,102,양지할인마트,0,20230519,,,,33.42847018363111,126.26602778146908
189386,4050134900,101,대림리1931-5,0,20230519,,,,33.42042616510127,126.2673021621184
189387,4050141700,103,속성변화점,0,20230519,,,,33.35725245173316,126.29608377836742
189388,4050145700,101,애월리2113-6,0,20230519,,,,33.464461415540015,126.31675284407429
189850,4050147100,104,어도교동측,0,20230519,,,,33.418669104732786,126.3225523304952
189851,4050147500,101,납읍교차로,0,20230519,,,,33.434580647634974,126.32431194848073
189852,4050148600,101,납읍리교차로,0,20230519,,,,33.43793550446851,126.32793758292253
189853,4050149300,101,납읍리2787,0,20230519,,,,33.43885804581545,126.33041979228679
189854,4050152200,101,납읍교차로,0,20230519,,,,33.42938921723173,126.35238815039133
189855,4050152600,101,금악리산36-5,1,20230519,,,,33.346829446172414,126.35799118118976
189856,4050152800,101,자운당교차로,1,20230519,,,,33.46763380373843,126.35802613608543
189857,4050153700,102,제주신시국궁장,0,20230519,,,,33.395702058656354,126.36075598015913
189858,4050153800,101,에버리스골프장,0,20230519,,,,33.37847476001787,126.3627190676166
189859,4050154400,101,EV충전소세븐일레븐애월신엄점,0,20230519,,,,33.47009658951683,126.36424444241024
189860,4050155200,101,신엄삼거리,1,20230519,,,,33.4703815767376,126.36643061349781
189861,4050157800,101,원동교차로,1,20230519,,,,33.39691415143075,126.37745369526503
189862,4050158400,101,소길리1370,0,20230519,,,,33.43827446394315,126.37989156569216
189863,4050158700,101,소길리1370,0,20230519,,,,33.437934717501854,126.38044188848613
189864,4050162600,101,유수암리2926,0,20230519,,,,33.414010687967135,126.39813953522585
189865,4050166000,103,속성변화점,0,20230519,,,,33.456883499012605,126.41003563302003
189866,4050166200,104,고성1교,0,20230519,,,,33.465567314567,126.41012078724292
189867,4050168000,101,고성리산32-17,0,20230519,,,,33.43185503525036,126.4179032666256
189868,4050177400,101,조천리사무소,0,20230519,,,,33.53772516445364,126.63991342888737
189869,4050182400,101,교래자연휴양림,0,20230519,,,,33.44113683502497,126.66720191750287
189870,4050182900,101,함덕리921-1,0,20230519,,,,33.53825599757834,126.66781693958028
189871,4050183000,101,제주킹마트,0,20230519,,,,33.541268618206026,126.66802778283747
189872,4050183200,101,대흘리산38-4,1,20230519,,,,33.470089562398705,126.66881026451054
189873,4050184800,104,제4교래교북측,0,20230519,,,,33.430993054875586,126.67416832086467
189874,4050188100,101,북촌서교차로,1,20230519,,,,33.53150748056656,126.68643405933875
189875,4050190200,101,선흘리교차로,0,20230519,,,,33.511467106714306,126.70045595464552
189876,4050190600,101,선흘1리사무소,0,20230519,,,,33.51160721081459,126.70535060488058
189877,4050190900,101,선흘리1228-4,0,20230519,,,,33.50813608596234,126.70765069859746
189878,4050191000,101,선흘리1370-2,0,20230519,,,,33.504745849240194,126.70792877150201
189879,4050191800,101,동남교차로,1,20230519,,,,33.55131917045591,126.71152649362337
189880,4050192600,101,제동목장입구교차로,0,20230519,,,,33.43497967919006,126.72493915734414
189881,4050193200,101,대천교차로,0,20230519,,,,33.43594117865185,126.73624854331233
189882,4050193500,101,김녕교차로,0,20230519,,,,33.55430202875469,126.73837935988695
189883,4050195400,101,비치회관,0,20230519,,,,33.556540491731404,126.7586356301287
189884,4050196700,103,속성변화점,0,20230519,,,,33.50189422971542,126.77263094735693
189885,4050197200,101,월정리1917,0,20230519,,,,33.54674096894163,126.77700422886774
189886,4050197800,101,송당리산166-2,0,20230519,,,,33.44284280683341,126.78111828935536
189887,4050198200,101,풍림다방,0,20230519,,,,33.471447928944265,126.7844294809673
189888,4050200800,101,로봇스퀘어,0,20230519,,,,33.54022845422227,126.83138316052012
189889,4050201100,101,평대초교앞교차로,1,20230519,,,,33.52919383529824,126.8395781685246
189890,4050201300,101,세화리3637,0,20230519,,,,33.50294258522443,126.8410181921684
189891,4050205600,101,두산봉교차로,0,20230519,,,,33.48358404125852,126.87187201515083
189892,4060001000,101,중문초등학교입구교차로,0,20230519,,,,33.25131879479933,126.43134725082483
189893,4060001102,104,중앙교동측,0,20230519,,,,33.25423349923141,126.56595788679257
189894,4060001600,101,비석거리교차로,1,20230519,,,,33.25474155378513,126.57714944832401
189895,4060006701,101,탐라대학교입구교차로,0,20230519,,,,33.285964788811945,126.45584002190202
189896,4060007101,101,토평동2272-5,0,20230519,,,,33.26720956513824,126.58284149846493
189897,4060007806,101,토평동1310-4,0,20230519,,,,33.26902924730499,126.58793702322362
189898,4060008701,101,토평동2022-4,1,20230519,,,,33.27778639939267,126.58599932988623
189899,4060013501,101,강정동4344,0,20230519,,,,33.23781491674469,126.47514823925694
189900,4060013700,103,속성변화점,0,20230519,,,,33.23656155838302,126.50771071080275
189901,4060013800,101,게스트하우스살레앞,0,20230519,,,,33.23872957838666,126.43535893720254
189902,4060017002,101,동홍동284-1,1,20230519,,,,33.24676712225961,126.57501330510497
189903,4060017500,101,찬영슈퍼앞,0,20230519,,,,33.24491172854841,126.56792224928051
189904,4060019300,101,뉴경남관광호텔,0,20230519,,,,33.24649359140316,126.55916905203068
189905,4060022700,101,테디베어뮤지엄앞,0,20230519,,,,33.2510025792292,126.41216331809346
189906,4060024003,101,중문동1635-7,0,20230519,,,,33.255158545136624,126.4249091949004
189907,4060028100,101,서귀포교회,0,20230519,,,,33.25415614119739,126.5689324061038
189908,4060029500,101,서귀포우체국앞,1,20230519,,,,33.25528636819619,126.50881265946094
189909,4060030300,101,리듬음악학원,0,20230519,,,,33.25577559941668,126.5131104541639
189910,4060031100,101,작은도서관퐁낭,0,20230519,,,,33.256023952035605,126.57211770231962
189911,4060031500,101,서호어린이집,0,20230519,,,,33.25632345878525,126.52355171252596
189912,4060033100,101,서귀포대신중학교앞,0,20230519,,,,33.25679608715689,126.50721359408007
189913,4060034900,101,올레요맛집,0,20230519,,,,33.25734948743222,126.57636144260398
189914,4060035100,101,서귀포명성교회,0,20230519,,,,33.25736799862768,126.57418117303946
189915,4060039300,101,서귀포시강정동185,0,20230519,,,,33.25857675215938,126.50877524275958
189916,4060041600,101,서귀포시강정동188-5,0,20230519,,,,33.25960263273218,126.50610970276962
189917,4060041700,101,영화이불,0,20230519,,,,33.25977984992469,126.5076400164081
189918,4060042100,101,중산간도로교차로,0,20230519,,,,33.260187877298335,126.51037033353772
189919,4060043300,103,속성변화점,0,20230519,,,,33.26658579629343,126.56829811443366
189920,4060043900,101,영천동주민센터앞,0,20230519,,,,33.26853798462165,126.58680646433386
189921,4060044000,101,청와당,0,20230519,,,,33.27154607282675,126.61050432163333
189922,4060044300,101,뒷빌레식당,0,20230519,,,,33.27276570267212,126.58979730436005
189923,4060044400,101,상예동171,0,20230519,,,,33.27297892326126,126.39638045335666
189924,4060044600,101,남주중고교앞교차로,0,20230519,,,,33.27475324446539,126.56733107651584
189925,4060044800,101,토평동1666-5,0,20230519,,,,33.2761214923553,126.58945310073396
189926,4060047600,101,탐라산업환경,0,20230519,,,,33.293215603882416,126.58122109230304
189927,4060047701,101,토평동3284-1,0,20230519,,,,33.294864041482974,126.58126090281596
189928,4060048900,101,페기물소각시설,0,20230519,,,,33.30931344819164,126.42099759158147
189929,4060059900,101,동홍동2174-70,0,20230519,,,,33.28669349488459,126.55923370904964
189930,4060061601,101,상예동1111-3,0,20230519,,,,33.243339433995935,126.39372096373815
189931,4060061700,104,대왕수1교남측,0,20230519,,,,33.24578100780027,126.39534608099274
189932,4060061900,101,히든클리프호텔앤네이쳐앞,0,20230519,,,,33.25577160023148,126.40134551028491
189933,4060062500,101,서귀포시강정동188-5,0,20230519,,,,33.25837405827022,126.50587074256853
189934,4060062900,101,서귀포시법환동1664,1,20230519,,,,33.24821206235914,126.51389292654154
189935,4060062901,101,서호동1590,0,20230519,,,,33.24917276674093,126.51414834977041
189936,4060063601,101,서호동1608,1,20230519,,,,33.2531973432067,126.51934789352173
189937,4060063902,101,라마다앙코르이스트호텔,1,20230519,,,,33.25420556767751,126.52072276015038
189938,4060064700,102,무릉리3195-2,0,20230519,,,,33.26729456968926,126.20097517730547
189939,4060064800,102,동일리694-3,0,20230519,,,,33.258579038151815,126.2482961522219
189940,4060065700,102,신평리1504,0,20230519,,,,33.27950180016907,126.26434466034685
189941,4060067800,101,사계리3602-2,0,20230519,,,,33.24795496300536,126.32392669492553
189942,4060069200,101,화순리2125,0,20230519,,,,33.25257579631278,126.32642557229154
189943,4060072900,101,하원동397-8,0,20230519,,,,33.25583015994261,126.46132785359585
189944,4060076500,101,서귀동470-3,0,20230519,,,,33.245215060839904,126.56323166126558
189945,4060078500,101,동홍동2174,0,20230519,,,,33.264238000171,126.5696435030975
189946,4060079300,102,토평동3245,0,20230519,,,,33.27010409229645,126.5869669814573
